slug,symbol,name,date,ranknow,open,high,low,close,volume,market,close_ratio
ethereum,ETH,Ethereum,2018-06-07,3,607.69,616.14,601.69,605.19,1880140032,60478879395,0.2422
ethereum,ETH,Ethereum,2018-06-08,3,605.44,608.81,595.59,601.08,1637779968,60080608858,0.4153
ethereum,ETH,Ethereum,2018-06-09,3,600.91,608.58,597.56,597.56,1519309952,59741701633,0
ethereum,ETH,Ethereum,2018-06-10,3,594.34,594.34,511.89,526.48,2234880000,52645885461,0.177
ethereum,ETH,Ethereum,2018-06-11,3,524.86,536.86,515.27,533.28,1982119936,53337466294,0.8342
ethereum,ETH,Ethereum,2018-06-12,3,532.71,538.96,491.23,496.84,1932760064,49702985162,0.1175
ethereum,ETH,Ethereum,2018-06-13,3,498.02,501.9,459,477.49,2080130048,47777150787,0.431
ethereum,ETH,Ethereum,2018-06-14,3,478.38,523.54,467.47,519.74,2458650112,52015066663,0.9322
ethereum,ETH,Ethereum,2018-06-15,3,520.48,521.3,487.47,491,1808269952,49149084090,0.1043
ethereum,ETH,Ethereum,2018-06-16,3,490.41,503.22,488.85,499.64,1314109952,50024018701,0.7509
ethereum,ETH,Ethereum,2018-06-17,3,499.46,507.64,498.65,500.45,1264870016,50114921288,0.2002
ethereum,ETH,Ethereum,2018-06-18,3,499.38,521.8,494.07,518.89,1513869952,51972519171,0.8951
ethereum,ETH,Ethereum,2018-06-19,3,519.02,542.35,516.31,537.96,1726569984,53893191559,0.8314
ethereum,ETH,Ethereum,2018-06-20,3,538.51,541.02,519.37,536.27,1596290048,53735032875,0.7806
ethereum,ETH,Ethereum,2018-06-21,3,536.45,543.72,524.26,527.37,1462070016,52853921455,0.1598
ethereum,ETH,Ethereum,2018-06-22,3,527.19,527.19,456.88,465.82,2226030080,46694859628,0.1272
ethereum,ETH,Ethereum,2018-06-23,3,466.27,479.13,462.39,474.52,1651379968,47577076102,0.7246
ethereum,ETH,Ethereum,2018-06-24,3,474.77,475.36,426.47,457.67,2490579968,45897156207,0.6382
ethereum,ETH,Ethereum,2018-06-25,3,455.94,470.34,448.9,460.31,4007950080,46171165114,0.5322
ethereum,ETH,Ethereum,2018-06-26,3,460.73,461.21,432.77,432.77,1356560000,43417898248,0
ethereum,ETH,Ethereum,2018-06-27,3,432.24,444.24,424.84,442.36,1368940032,44389430889,0.9031
ethereum,ETH,Ethereum,2018-06-28,3,442.29,443.62,419.68,422.36,1360790016,42391125054,0.1119
ethereum,ETH,Ethereum,2018-06-29,3,422.59,441.79,407.95,436.01,1564499968,43769409548,0.8292
ethereum,ETH,Ethereum,2018-06-30,3,436.21,458.8,436.21,455.18,1475939968,45703302056,0.8398
ethereum,ETH,Ethereum,2018-07-01,3,455.24,457.14,446.39,453.92,1511730048,45585861718,0.7005
ethereum,ETH,Ethereum,2018-07-02,3,453.82,479.13,447.11,475.35,1625789952,47747743959,0.8819
ethereum,ETH,Ethereum,2018-07-03,3,475.39,483.85,462.58,464.2,1683939968,46637067239,0.0762
ethereum,ETH,Ethereum,2018-07-04,3,464.15,481.44,455.18,467.32,1549769984,46960391871,0.4623
ethereum,ETH,Ethereum,2018-07-05,3,467.29,483.23,464.63,474.41,1828610048,47682968020,0.5258
ethereum,ETH,Ethereum,2018-07-06,3,474.36,479.65,457.61,474.01,1627609984,47652424064,0.7441
ethereum,ETH,Ethereum,2018-07-07,3,474.06,491.66,466.84,491.66,1358360064,49436674025,1
ethereum,ETH,Ethereum,2018-07-08,3,492.07,503.2,488.42,489.12,1344560000,49191161178,0.0474
ethereum,ETH,Ethereum,2018-07-09,3,488.88,490.85,475.17,476.68,1533799936,47950212027,0.0963
ethereum,ETH,Ethereum,2018-07-10,3,476.16,478.32,433.96,434.42,1789069952,43708241775,0.0104
ethereum,ETH,Ethereum,2018-07-11,3,434.52,447.32,429.51,446.52,1422470016,44934271235,0.9551
ethereum,ETH,Ethereum,2018-07-12,3,446.5,446.5,422.81,430.07,1495440000,43288294177,0.3065
ethereum,ETH,Ethereum,2018-07-13,3,430.74,442.36,430.74,434.03,1489670016,43694988769,0.2831
ethereum,ETH,Ethereum,2018-07-14,3,434.51,439.43,431.47,436.09,1235820032,43911193561,0.5804
ethereum,ETH,Ethereum,2018-07-15,3,435.88,454,433.92,449.85,1350160000,45306414380,0.7933
ethereum,ETH,Ethereum,2018-07-16,3,450.42,480.66,446.8,480.66,1858680064,48419026521,1
ethereum,ETH,Ethereum,2018-07-17,3,480.08,508.78,468.92,501,2288100096,50478766285,0.8048
ethereum,ETH,Ethereum,2018-07-18,3,500.84,513.43,474.36,480.51,2371559936,48424155624,0.1574
ethereum,ETH,Ethereum,2018-07-19,3,480.63,483.24,465.14,469.62,2068739968,47335899963,0.2475
ethereum,ETH,Ethereum,2018-07-20,3,469.31,469.31,443.69,450.7,1821350016,45437819522,0.2736
ethereum,ETH,Ethereum,2018-07-21,3,450.68,468.08,445.78,462.44,1504310016,46630720739,0.7471
ethereum,ETH,Ethereum,2018-07-22,3,462.44,470.9,458.12,459.66,1338589952,46360029757,0.1205
ethereum,ETH,Ethereum,2018-07-23,3,459.44,469.77,449.73,450.85,1596999936,45481301491,0.0559
ethereum,ETH,Ethereum,2018-07-24,3,451.14,481.14,450.57,479.37,2287520000,48368209917,0.9421
ethereum,ETH,Ethereum,2018-07-25,3,479.91,482.87,466.47,472.49,1930780032,47683830874,0.3671
ethereum,ETH,Ethereum,2018-07-26,3,472.33,483.7,461.42,464.04,1621560064,46839932193,0.1176
ethereum,ETH,Ethereum,2018-07-27,3,464.01,473.22,458.29,469.67,1734259968,47417755376,0.7622
ethereum,ETH,Ethereum,2018-07-28,3,469.68,471.59,462.99,466.9,1531890048,47147853886,0.4547
ethereum,ETH,Ethereum,2018-07-29,3,466.92,470.36,462.71,466.67,1631910016,47133881666,0.5176
ethereum,ETH,Ethereum,2018-07-30,3,466.83,467.95,448.64,457.08,2141590000,46175217427,0.4371
ethereum,ETH,Ethereum,2018-07-31,3,457.25,457.25,430.44,433.87,1820680000,43839034237,0.1279
ethereum,ETH,Ethereum,2018-08-01,3,433.87,435.46,410.46,420.75,1888060000,42521937218,0.4116
ethereum,ETH,Ethereum,2018-08-02,3,420.81,425.03,410.31,412.62,1569300000,41709183608,0.1569
ethereum,ETH,Ethereum,2018-08-03,3,412.57,420.55,399.91,418.26,1722340000,42287977978,0.8891
ethereum,ETH,Ethereum,2018-08-04,3,418.24,420.19,403.78,407.25,1466540000,41183215694,0.2115
ethereum,ETH,Ethereum,2018-08-05,3,407.35,413.72,402.43,410.52,1396820000,41521715110,0.7166
ethereum,ETH,Ethereum,2018-08-06,3,410.57,414.54,403.31,406.66,1384880000,41139790462,0.2983
ethereum,ETH,Ethereum,2018-08-07,3,406.8,411.4,376.08,380.21,1828350000,38472420233,0.1169
ethereum,ETH,Ethereum,2018-08-08,3,379.89,380.67,353.73,356.61,2016080000,36091566801,0.1069
ethereum,ETH,Ethereum,2018-08-09,3,356.97,370.95,353.61,365.59,1616610000,37007391031,0.6909
ethereum,ETH,Ethereum,2018-08-10,3,365.78,367.05,329.59,334.18,1699400000,33834485092,0.1225
ethereum,ETH,Ethereum,2018-08-11,3,334.26,334.26,308.49,322.11,1790370000,32619681420,0.5285
ethereum,ETH,Ethereum,2018-08-12,3,320.82,328.59,318.6,319.57,1625420000,32368768332,0.0971
ethereum,ETH,Ethereum,2018-08-13,3,320.21,323.55,284.93,286.5,1751190000,29024490503,0.0407
ethereum,ETH,Ethereum,2018-08-14,3,286.37,286.37,254.65,278.93,2137850000,28263969132,0.7654
ethereum,ETH,Ethereum,2018-08-15,3,280.39,303.59,280.12,282.36,1878150000,28617473116,0.0954
ethereum,ETH,Ethereum,2018-08-16,3,282.74,298.48,280.93,288.05,1552970000,29199228646,0.4057
ethereum,ETH,Ethereum,2018-08-17,3,287.68,316.17,287.35,315.73,1995460000,32011921283,0.9847
ethereum,ETH,Ethereum,2018-08-18,3,316.79,320.45,286.55,295.81,1764020000,29998584852,0.2732
ethereum,ETH,Ethereum,2018-08-19,3,295.67,307.1,291.33,300.83,1447910000,30514025774,0.6024
ethereum,ETH,Ethereum,2018-08-20,3,301.38,304.37,273.51,274.31,1413790000,27829775231,0.0259
ethereum,ETH,Ethereum,2018-08-21,3,273.33,285.97,273.33,281.94,1164120000,28609531323,0.6812
ethereum,ETH,Ethereum,2018-08-22,3,281.97,297.49,265,271.34,1507660000,27539119679,0.1951
ethereum,ETH,Ethereum,2018-08-23,3,271.75,279.55,271.09,277.1,1271160000,28129662664,0.7104
ethereum,ETH,Ethereum,2018-08-24,3,278.11,283.3,273.86,282.97,1450170000,28730705349,0.965
ethereum,ETH,Ethereum,2018-08-25,3,283.28,283.51,278.47,279.65,1208360000,28399212923,0.2341
ethereum,ETH,Ethereum,2018-08-26,3,279.52,279.52,272.44,275.2,1206650000,27953028997,0.3898
ethereum,ETH,Ethereum,2018-08-27,3,275.35,285.6,273.65,285.6,1406790000,29015874948,1
ethereum,ETH,Ethereum,2018-08-28,3,286.65,297.4,283.57,296.5,1513350000,30128902937,0.9349
ethereum,ETH,Ethereum,2018-08-29,3,296.16,297.07,287.29,289.31,1474460000,29404459725,0.2065
ethereum,ETH,Ethereum,2018-08-30,3,289.75,291.24,275.21,284.11,1513100000,28881058148,0.5552
ethereum,ETH,Ethereum,2018-08-31,3,284.12,284.55,278.51,283,1411910000,28774922508,0.7434
ethereum,ETH,Ethereum,2018-09-01,3,283.5,301.14,283.5,295.34,1546630000,30035327410,0.6712
ethereum,ETH,Ethereum,2018-09-02,3,295.45,298.69,290.93,294.37,1321050000,29942718225,0.4433
ethereum,ETH,Ethereum,2018-09-03,3,295.18,295.59,287.43,289.26,1394490000,29428616901,0.2243
ethereum,ETH,Ethereum,2018-09-04,3,289.3,291.58,284.25,285.72,1554870000,29074743101,0.2005
ethereum,ETH,Ethereum,2018-09-05,3,286.05,288.16,232.33,232.33,2390390000,23646371777,0
ethereum,ETH,Ethereum,2018-09-06,3,231.65,231.75,218.12,230.22,2097310000,23435751842,0.8877
ethereum,ETH,Ethereum,2018-09-07,3,229.53,233.9,217.07,217.2,1678260000,22115522904,0.0077
ethereum,ETH,Ethereum,2018-09-08,3,217.91,220.37,193.26,197.95,1517200000,20159309964,0.173
ethereum,ETH,Ethereum,2018-09-09,3,198.38,207.67,188.31,196.92,1585980000,20058708800,0.4447
ethereum,ETH,Ethereum,2018-09-10,3,197.85,201.88,189.58,197.08,1502960000,20078523984,0.6098
ethereum,ETH,Ethereum,2018-09-11,3,198.18,198.51,180.6,185.07,1568900000,18858381966,0.2496
ethereum,ETH,Ethereum,2018-09-12,3,185.42,185.59,170.26,183.33,1874850000,18685319378,0.8526
ethereum,ETH,Ethereum,2018-09-13,3,183.68,214,183.68,211.35,2330720000,21545775837,0.9126
ethereum,ETH,Ethereum,2018-09-14,3,212.67,222.79,204.87,211.75,2232190000,21590366996,0.3839
ethereum,ETH,Ethereum,2018-09-15,3,209.81,226.6,209.61,223.07,1670490000,22749647321,0.7922
ethereum,ETH,Ethereum,2018-09-16,3,222.8,222.8,211.12,220.59,1502260000,22500748646,0.8108
ethereum,ETH,Ethereum,2018-09-17,3,221.58,224.26,195.31,197.88,2019910000,20187902505,0.0888
ethereum,ETH,Ethereum,2018-09-18,3,197.09,213.36,195.93,209.97,1800640000,21426628309,0.8055
ethereum,ETH,Ethereum,2018-09-19,3,209.47,213.87,201.66,209.97,1733330000,21430323331,0.6806
ethereum,ETH,Ethereum,2018-09-20,3,210.29,224.82,207.79,224.59,1782070000,22927300808,0.9865
ethereum,ETH,Ethereum,2018-09-21,3,225.25,248.39,221.57,246.58,2836200000,25177561991,0.9325
ethereum,ETH,Ethereum,2018-09-22,3,247.34,251.2,233.81,240.48,1921820000,24559189741,0.3836
ethereum,ETH,Ethereum,2018-09-23,3,240.99,247.46,237.86,244.33,1693470000,24957339670,0.674
ethereum,ETH,Ethereum,2018-09-24,3,244.84,245.11,227.49,228.73,1748740000,23368514475,0.0704
ethereum,ETH,Ethereum,2018-09-25,3,228.33,228.33,206.49,218.5,2120360000,22328327983,0.5499
ethereum,ETH,Ethereum,2018-09-26,3,218.65,221.44,209.11,215.85,1756100000,22061164303,0.5466
ethereum,ETH,Ethereum,2018-09-27,3,215.44,230.61,212.65,228.49,2030320000,23358464739,0.882
ethereum,ETH,Ethereum,2018-09-28,3,229.04,231.75,218.67,222.4,2018120000,22740233568,0.2852
ethereum,ETH,Ethereum,2018-09-29,3,221.71,234.01,216.08,231.63,2208720000,23688983896,0.8673
ethereum,ETH,Ethereum,2018-09-30,3,231.33,236.99,228.44,232.85,1765560000,23817805502,0.5158
ethereum,ETH,Ethereum,2018-10-01,3,233.22,234.15,226.94,230.77,1597500000,23609728018,0.5312
ethereum,ETH,Ethereum,2018-10-02,3,231.1,231.17,225.84,227.18,1542080000,23247403474,0.2514
ethereum,ETH,Ethereum,2018-10-03,3,226.41,226.46,213.97,220.49,1683930000,22567089086,0.522
ethereum,ETH,Ethereum,2018-10-04,3,220.45,226.15,220.09,222.22,1479500000,22748580859,0.3515
ethereum,ETH,Ethereum,2018-10-05,3,222.27,228.32,220.96,227.6,1547330000,23304234601,0.9022
ethereum,ETH,Ethereum,2018-10-06,3,227.55,227.93,224.25,225.12,1505070000,23054817089,0.2364
ethereum,ETH,Ethereum,2018-10-07,3,225.44,226.37,223,226.12,1470480000,23161767973,0.9258
ethereum,ETH,Ethereum,2018-10-08,3,226.51,230.76,224.56,229.25,1470740000,23487673000,0.7565
ethereum,ETH,Ethereum,2018-10-09,3,229.71,230.16,226.4,227.98,1405130000,23361891401,0.4202
ethereum,ETH,Ethereum,2018-10-10,3,227.62,227.71,224.5,225.77,1384040000,23139713070,0.3956
ethereum,ETH,Ethereum,2018-10-11,3,225.61,225.61,189.28,189.5,2167620000,19426181717,0.0061
ethereum,ETH,Ethereum,2018-10-12,3,188.71,199.4,188.71,196.73,1487900000,20171157774,0.7502
ethereum,ETH,Ethereum,2018-10-13,3,196.36,201.28,196.36,199.84,1167610000,20494529773,0.7073
ethereum,ETH,Ethereum,2018-10-14,3,199.69,201.83,195.24,195.72,1169260000,20075397007,0.0728
ethereum,ETH,Ethereum,2018-10-15,3,195.27,222.12,194.16,209.7,2865830000,21514574462,0.5558
ethereum,ETH,Ethereum,2018-10-16,3,209.63,212.17,207.98,210.12,1532280000,21561538445,0.5107
ethereum,ETH,Ethereum,2018-10-17,3,210.22,211.13,205.93,207.08,1444130000,21254117736,0.2212
ethereum,ETH,Ethereum,2018-10-18,3,207.4,208.47,201.74,203.35,1365860000,20875341345,0.2392
ethereum,ETH,Ethereum,2018-10-19,3,203.26,204.66,201.84,203.73,1264480000,20917973393,0.6702
ethereum,ETH,Ethereum,2018-10-20,3,203.51,206.22,203.09,205.43,1238780000,21097037289,0.7476
ethereum,ETH,Ethereum,2018-10-21,3,205.39,208.16,204.62,205.14,1190300000,21071630786,0.1469
ethereum,ETH,Ethereum,2018-10-22,3,205.17,206.93,203.38,204.04,1328980000,20962977292,0.1859
ethereum,ETH,Ethereum,2018-10-23,3,204.02,205.15,201.91,204.34,1237490000,20997181867,0.75
ethereum,ETH,Ethereum,2018-10-24,3,204.13,205.58,203.35,203.85,1102220000,20951603018,0.2242
ethereum,ETH,Ethereum,2018-10-25,3,203.87,204.13,201.82,202.72,1102900000,20839259066,0.3896
ethereum,ETH,Ethereum,2018-10-26,3,202.34,204.78,201.55,203.33,1161310000,20906130835,0.5511
ethereum,ETH,Ethereum,2018-10-27,3,203.36,206.08,203.13,204.21,1084810000,21000852987,0.3661
ethereum,ETH,Ethereum,2018-10-28,3,204.51,205.92,203.52,205.37,1139140000,21123907349,0.7708
ethereum,ETH,Ethereum,2018-10-29,3,205.17,205.6,195.73,197.25,1517230000,20292811278,0.154
ethereum,ETH,Ethereum,2018-10-30,3,197.2,198.12,196.35,197.56,1363500000,20328580026,0.6836
ethereum,ETH,Ethereum,2018-10-31,3,197.65,198.34,196.53,197.38,1442380000,20314628127,0.4696
ethereum,ETH,Ethereum,2018-11-01,3,197.54,203.75,197.33,198.87,1336700000,20472105764,0.2399
ethereum,ETH,Ethereum,2018-11-02,3,198.98,201.27,198.75,200.63,1451870000,20657629735,0.746
ethereum,ETH,Ethereum,2018-11-03,3,200.74,200.74,199.53,200.19,1307150000,20615439151,0.5455
ethereum,ETH,Ethereum,2018-11-04,3,200.16,211.27,198.99,207.49,1749300000,21371416840,0.6922
ethereum,ETH,Ethereum,2018-11-05,3,207.1,210.82,206.57,209.09,1613510000,21540996877,0.5929
ethereum,ETH,Ethereum,2018-11-06,3,209.47,218.45,207.89,218.45,1856940000,22445690692,1
ethereum,ETH,Ethereum,2018-11-07,3,218.9,221.65,216.8,217.18,1927830000,22383497662,0.0784
ethereum,ETH,Ethereum,2018-11-08,3,217.33,218.34,212.2,212.23,1769080000,21877424057,0.0049
ethereum,ETH,Ethereum,2018-11-09,3,211.99,213.32,209.51,210.07,1554750000,21659329261,0.147
ethereum,ETH,Ethereum,2018-11-10,3,209.97,213.86,209.81,212.53,1377760000,21917195708,0.6716
ethereum,ETH,Ethereum,2018-11-11,3,212.48,213,208.87,211.34,1501600000,21798464881,0.5981
ethereum,ETH,Ethereum,2018-11-12,3,211.51,212.62,208.92,210.42,1452380000,21707637540,0.4054
ethereum,ETH,Ethereum,2018-11-13,3,210.15,210.51,206.13,206.83,1610260000,21341261802,0.1598
ethereum,ETH,Ethereum,2018-11-14,3,206.53,207.04,174.08,181.4,2595330000,18721032761,0.2221
ethereum,ETH,Ethereum,2018-11-15,3,181.9,184.25,170.19,180.81,2638410000,18663659629,0.7553
ethereum,ETH,Ethereum,2018-11-16,3,180.87,181.35,173.13,175.18,2015330000,18086156169,0.2494
ethereum,ETH,Ethereum,2018-11-17,3,175.36,175.85,172.87,174,1832800000,17968221715,0.3792
ethereum,ETH,Ethereum,2018-11-18,3,174.18,179.15,174.18,177.07,1810920000,18288411984,0.5815
ethereum,ETH,Ethereum,2018-11-19,3,177.18,177.18,147.85,149.18,2745160000,15410551811,0.0453
ethereum,ETH,Ethereum,2018-11-20,3,148.81,151.25,126.36,130.34,3134410000,13467303239,0.1599
ethereum,ETH,Ethereum,2018-11-21,3,131.14,138.89,125.76,136.7,2685930000,14127420909,0.8332
ethereum,ETH,Ethereum,2018-11-22,3,136.81,137.74,126.71,126.71,1792150000,13097009562,0
ethereum,ETH,Ethereum,2018-11-23,3,126.42,127.03,119.56,123.3,1998010000,12747016419,0.5007
ethereum,ETH,Ethereum,2018-11-24,3,123.3,126.79,110.83,113.49,1800960000,11735901799,0.1667
ethereum,ETH,Ethereum,2018-11-25,3,113.13,118.88,101.77,116.45,2466750000,12043900588,0.858
ethereum,ETH,Ethereum,2018-11-26,3,116.34,118.2,104.89,108.33,2139490000,11206775318,0.2585
ethereum,ETH,Ethereum,2018-11-27,3,107.91,111.84,102.45,110.01,2320010000,11382216773,0.8051
ethereum,ETH,Ethereum,2018-11-28,3,110.2,126.05,110.2,122.44,2673470000,12670491119,0.7722
ethereum,ETH,Ethereum,2018-11-29,3,122.72,123.23,115.3,117.54,2196099151,12166285642,0.2825
